time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,associatedCMEstartTime,note,associatedCMELink,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2017-11-17T03:45Z,-7.0,-42.0,26.0,260.0,S,True,2017-11-16T14:54:00-CME-001,2017-11-16T14:54Z,"Measured using only Cor2, CME barely seen in C2/C3 difference images.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13472/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2017-11-16T20:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13473/-1
2017-11-17T06:33Z,-5.0,-55.0,35.0,383.0,S,True,2017-11-16T21:54:00-CME-001,2017-11-16T21:54Z,These measurements were taken with a longitude slightly different from the source eruption location to make for a better fit using both LASCO C3 images and STA cor2 imagery.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13475/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,13.0,2017-11-17T13:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13477/-1
2017-11-21T10:13Z,11.0,90.0,33.0,234.0,S,True,2017-11-20T12:30:00-CME-001,2017-11-20T12:30Z,There was only one clear image in C3 and there were no clear images in STA coronagraph so this was hard to measure. This was measured using SWPC_CAT POS.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13484/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2017-11-21T16:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13485/-1
2017-11-23T14:00Z,30.0,-90.0,13.0,505.0,C,True,2017-11-23T07:48:00-CME-001,2017-11-23T07:48Z,This was a narrow CME with a far-sided source location. SWPC_CAT POS was used to measure the CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13490/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2017-11-24T15:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13491/-1
2017-11-25T15:02Z,10.0,-27.0,31.0,411.0,S,True,2017-11-25T06:54:00-CME-001,2017-11-25T06:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13495/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,11.0,2017-11-25T15:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13496/-1
2017-11-30T07:59Z,23.0,58.0,30.0,367.0,S,True,2017-11-29T06:00:00-CME-001,2017-11-29T06:00Z,"The CME had a source location of about 30 but moved towards the west, which is why the longitude is much larger than in the preliminary measurements. This was measured using SWPC_CAT and used C3 and STA imagery.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13506/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2017-11-30T14:51Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13507/-1
2017-12-01T09:30Z,-9.0,126.0,24.0,237.0,S,True,2017-12-01T00:00:00-CME-001,2017-12-01T00:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13512/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,18.0,2017-12-01T23:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13513/-1
2017-12-08T13:13Z,18.0,144.0,32.0,278.0,S,True,2017-12-08T00:00:00-CME-001,2017-12-08T00:00Z,"Data gaps in STA cor 2 from 05:54 -09:34 made it difficult to capture the same leading edge.
The CME was faint in C3 difference images and was hard to detect.",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13525/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,12.0,2017-12-08T19:38Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13528/-1
2017-12-16T03:18Z,-15.0,-27.0,26.0,282.0,S,True,2017-12-15T14:48:00-CME-001,2017-12-15T14:48Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13540/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,10.4,2017-12-15T22:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13541/-1
2017-12-22T00:36Z,25.0,-39.0,18.0,193.0,S,True,2017-12-21T00:12:00-CME-001,2017-12-21T00:12Z,Measured using C3 frames.  Leading edge isn't very clear in Cor2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13561/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2017-12-21T20:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13562/-1
2017-12-21T14:38Z,0.0,138.0,15.0,308.0,S,True,2017-12-21T08:48:00-CME-001,2017-12-21T08:48Z,Measuring using C3 as the leading edge in Cor2 images was poor.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13559/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2017-12-21T18:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13560/-1
2017-12-29T04:48Z,-3.0,-90.0,14.0,600.0,C,True,2017-12-28T23:12:00-CME-001,2017-12-28T23:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13576/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2017-12-30T00:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13577/-1
2017-12-30T00:46Z,19.0,129.0,19.0,303.0,S,True,2017-12-29T13:25:00-CME-001,2017-12-29T13:25Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13578/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,6.0,2017-12-30T00:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13579/-1
2018-01-01T18:47Z,21.0,112.0,17.0,279.0,S,True,2018-01-01T00:39:00-CME-001,2018-01-01T00:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13585/-1,M2M_CATALOG,null,0,StereoCAT,direct,,,,2018-01-02T01:01Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13586/-1
2018-01-22T09:28Z,-18.0,66.0,31.0,560.0,C,True,2018-01-22T03:12:00-CME-001,2018-01-22T03:12Z,The CME had an irregular form and could only be measured using SOHO images.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13621/-1,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,,2018-01-22T16:07Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13622/-1
2018-01-29T09:12Z,28.0,123.0,16.0,241.0,S,True,2018-01-28T18:24:00-CME-001,2018-01-28T18:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13634/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,6.0,2018-01-29T13:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13635/-1
2018-02-05T11:29Z,-4.0,-81.0,23.0,278.0,S,True,2018-02-04T23:54:00-CME-001,2018-02-04T23:54Z,Possibly two small bursts that then merged into one CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13648/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,8.8,2018-02-05T23:13Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13649/-1
2018-02-12T07:21Z,-7.0,22.0,49.0,554.0,C,True,2018-02-12T01:25:00-CME-001,2018-02-12T01:25Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13660/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,14.0,2018-02-12T14:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13661/-1
2018-02-17T21:21Z,-3.0,92.0,16.0,217.0,S,True,2018-02-17T04:00:00-CME-001,2018-02-17T04:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13677/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,7.0,2018-02-17T10:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13678/-1
2018-02-20T01:29Z,-5.0,127.0,27.0,369.0,S,True,2018-02-19T15:48:00-CME-001,2018-02-19T15:48Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13683/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,15.9,2018-02-20T12:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13686/-1
2018-02-25T14:47Z,15.0,117.0,25.0,497.0,S,True,2018-02-25T07:09:00-CME-001,2018-02-25T07:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13697/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,16.0,2018-02-25T17:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13698/-1
2018-03-02T09:25Z,4.0,61.0,18.0,446.0,S,True,2018-03-02T01:25:00-CME-001,2018-03-02T01:25Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13708/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,11.0,2018-03-02T14:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13709/-1
2018-03-06T09:54Z,-12.0,-12.0,29.0,386.0,S,True,2018-03-05T23:39:00-CME-001,2018-03-05T23:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13716/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,14.0,2018-03-06T16:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13717/-1
2018-03-07T10:19Z,-12.0,-15.0,18.0,350.0,S,True,2018-03-06T23:54:00-CME-001,2018-03-06T23:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13720/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-03-07T16:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13723/-1
2018-03-13T05:35Z,-4.0,-54.0,16.0,268.0,S,True,2018-03-12T14:00:00-CME-001,2018-03-12T14:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13733/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,14.0,2018-03-13T12:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13736/-1
2018-03-24T21:36Z,0.0,102.0,28.0,357.0,S,True,2018-03-24T11:00:00-CME-001,2018-03-24T11:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13766/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,12.0,2018-03-24T21:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13767/-1
2018-03-26T01:23Z,-3.0,119.0,24.0,443.0,S,True,2018-03-25T17:54:00-CME-001,2018-03-25T17:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13771/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,7.0,2018-03-25T22:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13772/-1
2018-03-26T22:37Z,-3.0,-129.0,18.0,308.0,S,True,2018-03-26T10:48:00-CME-001,2018-03-26T10:48Z,Very few frames could be used due to the faintness of the CME.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13776/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,5.0,2018-03-26T23:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13777/-1
2018-03-27T20:51Z,-12.0,-116.0,21.0,238.0,S,True,2018-03-27T05:24:00-CME-001,2018-03-27T05:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13779/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,6.0,2018-03-28T20:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13785/-1
2018-03-30T02:13Z,5.0,-141.0,20.0,374.0,S,True,2018-03-29T13:25:00-CME-001,2018-03-29T13:25Z,The partial halo component of this CME was too faint to measure.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13789/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,17.0,2018-03-30T12:40Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13790/-1
2018-03-30T18:11Z,-11.0,-69.0,29.0,381.0,S,True,2018-03-30T08:48:00-CME-001,2018-03-30T08:48Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13792/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,8.0,2018-03-30T14:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13793/-1
2018-03-31T19:19Z,-17.0,-71.0,24.0,379.0,S,True,2018-03-31T09:48:00-CME-001,2018-03-31T09:48Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13795/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,11.0,2018-03-31T21:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13796/-1
2018-04-15T09:43Z,-6.0,-95.0,17.0,271.0,S,True,2018-04-14T19:48:00-CME-001,2018-04-14T19:48Z,Measured using mostly C2 frames.  C3 frames are faint.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13823/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-04-15T13:18Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13824/-1
2018-04-15T15:24Z,-3.0,-95.0,26.0,371.0,S,True,2018-04-15T05:24:00-CME-001,2018-04-15T05:24Z,Measured using mostly C2 frames.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13825/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-04-15T13:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13826/-1
2018-04-17T16:34Z,-14.0,117.0,24.0,412.0,S,True,2018-04-17T07:09:00-CME-001,2018-04-17T07:09Z,Measured using later frames than the first measurement.  C3 and Cor2 were used the most.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13831/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-04-17T18:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13833/-1
2018-05-03T22:30Z,1.0,-155.0,33.0,635.0,C,True,2018-05-03T17:24:00-CME-001,2018-05-03T17:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13867/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,18.0,2018-05-04T12:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13871/-1
2018-05-18T16:06Z,-13.0,50.0,19.0,350.0,S,True,2018-05-18T06:12:00-CME-001,2018-05-18T06:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13909/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-05-18T20:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13910/-1
2018-05-19T18:58Z,7.0,-153.0,20.0,333.0,S,True,2018-05-19T02:00:00-CME-001,2018-05-19T02:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13912/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,14.0,2018-05-19T23:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13913/-1
2018-05-30T15:49Z,5.0,91.0,11.0,190.0,S,True,2018-05-29T21:24:00-CME-001,2018-05-29T21:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13931/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,7.0,2018-05-30T12:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13932/-1
2018-05-30T22:06Z,0.0,-110.0,17.0,263.0,S,True,2018-05-30T03:24:00-CME-001,2018-05-30T03:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13934/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,12.0,2018-05-30T16:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13935/-1
2018-06-01T00:07Z,9.0,-102.0,23.0,361.0,S,True,2018-05-31T14:12:00-CME-001,2018-05-31T14:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13939/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,7.0,2018-05-31T23:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13940/-1
2018-06-15T06:31Z,-16.0,92.0,33.0,282.0,S,True,2018-06-14T17:36:00-CME-001,2018-06-14T17:36Z,Measured with swpc_cat using C3 and STA Cor2 frames.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13968/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-06-15T15:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13969/-1
2018-06-16T02:24Z,9.0,-31.0,12.0,196.0,S,True,2018-06-15T18:25:00-CME-001,2018-06-15T18:25Z,Very few images available for measurement. Done using only C3 as the CME is not visible in STA COR2 and appears only as a streamer enhancement in C2.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13972/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,20.0,2018-06-16T17:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13973/-1
2018-06-17T21:46Z,9.0,109.0,21.0,309.0,S,True,2018-06-17T09:00:00-CME-001,2018-06-17T09:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13977/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-06-18T15:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13978/-1
2018-06-20T07:29Z,15.0,-76.0,21.0,344.0,S,True,2018-06-19T23:12:00-CME-001,2018-06-19T23:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13983/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-06-20T15:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13984/-1
2018-06-21T09:14Z,-4.0,97.0,22.0,250.0,S,True,2018-06-20T23:12:00-CME-001,2018-06-20T23:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13988/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2018-06-21T17:07Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13989/-1
2018-06-25T01:26Z,0.0,105.0,16.0,217.0,S,True,2018-06-24T07:36:00-CME-001,2018-06-24T07:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/13996/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2018-06-25T15:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/13997/-1
2018-07-05T22:56Z,-5.0,-10.0,22.0,260.0,S,True,2018-07-05T04:39:00-CME-001,2018-07-05T04:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14018/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-07-05T18:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14021/-1
2018-07-05T19:07Z,8.0,124.0,35.0,485.0,S,True,2018-07-05T11:36:00-CME-001,2018-07-05T11:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14019/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-07-05T19:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14023/-1
2018-07-10T12:48Z,-10.0,-96.0,10.0,293.0,S,True,2018-07-10T08:54:00-CME-001,2018-07-10T08:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14031/-1,M2M_CATALOG,null,0,StereoCAT,running difference,,,,2018-07-10T22:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14032/-1
2018-07-18T15:23Z,-3.0,146.0,14.0,205.0,S,True,2018-07-17T21:36:00-CME-001,2018-07-17T21:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14047/-1,M2M_CATALOG,null,0,null,running difference,,,,2018-07-18T20:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14048/-1
2018-08-02T22:48Z,11.0,129.0,28.0,297.0,S,True,2018-08-02T10:00:00-CME-001,2018-08-02T10:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14073/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,9.8,2018-08-02T16:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14074/-1
2018-08-12T00:54Z,14.0,-50.0,27.0,289.0,S,True,2018-08-11T12:09:00-CME-001,2018-08-11T12:09Z,Analysis was performed using a limited number of measurable STA COR2 images.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14089/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,8.0,2018-08-12T22:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14090/-1
2018-08-19T18:20Z,-16.0,0.0,13.0,309.0,S,True,2018-08-19T07:54:00-CME-001,2018-08-19T07:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14108/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,7.0,2018-08-20T15:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14109/-1
2018-08-21T18:06Z,10.0,0.0,19.0,309.0,S,True,2018-08-20T21:24:00-CME-001,2018-08-20T21:24Z,Measurements are rough due to a data gap in STA Cor2 imagery.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14113/-1,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,7.0,2018-08-21T18:12Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14114/-1
2018-09-27T18:40Z,-4.0,-10.0,35.0,212.0,S,True,2018-09-27T04:54:00-CME-001,2018-09-27T04:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14205/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-09-28T16:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14206/-1
2018-10-25T19:35Z,-21.0,-95.0,16.0,342.0,S,True,2018-10-25T08:12:00-CME-001,2018-10-25T08:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14253/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,8.0,2018-10-26T16:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14254/-1
2018-10-29T15:09Z,-9.0,36.0,12.0,316.0,S,True,2018-10-29T05:24:00-CME-001,2018-10-29T05:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14259/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2019-10-07T21:05Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14260/-1
2018-11-02T01:16Z,1.0,116.0,19.0,220.0,S,True,2018-11-01T05:09:00-CME-001,2018-11-01T05:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14267/-1,M2M_CATALOG,BW,0,SWPC_CAT,running difference,,,9.0,2018-11-01T23:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14268/-1
2018-11-11T09:52Z,-2.0,131.0,19.0,270.0,S,True,2018-11-10T20:00:00-CME-001,2018-11-10T20:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14293/-1,M2M_CATALOG,BW,0,SWPC_CAT,running difference,,,12.0,2018-11-11T13:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14294/-1
2018-11-30T16:53Z,-22.0,7.0,23.0,290.0,S,True,2018-11-30T04:19:00-CME-001,2018-11-30T04:19Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14324/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2018-11-30T23:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14327/-1
2018-12-13T08:01Z,-6.0,-105.0,20.0,150.0,S,True,2018-12-12T05:30:00-CME-001,2018-12-12T05:30Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14348/-1,M2M_CATALOG,null,1,null,null,,,,2018-12-12T19:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14351/-1
2018-12-24T13:25Z,-15.0,-115.0,24.0,588.0,C,True,2018-12-24T07:12:00-CME-001,2018-12-24T07:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14372/-1,M2M_CATALOG,null,1,null,direct,,,,2018-12-27T02:01Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14373/-1
2018-12-29T12:45Z,9.0,-50.0,20.0,360.0,S,True,2018-12-28T22:00:00-CME-001,2018-12-28T22:00Z,"leading edge is faint, hard to measure",https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14382/-1,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2018-12-29T15:36Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14386/-1
2019-01-03T07:15Z,-27.0,45.0,18.0,430.0,S,True,2019-01-02T23:12:00-CME-001,2019-01-02T23:12Z,This imperfect SWPC Cat analysis was made with very few early C2 images since CME is not discernible in difference C3 and STA Cor2 images and its front is not clear in C3 and Cor2 imagery. Judging by C3 and Cor2 imagery the arrival at 21.5 Rs is later and CME slowed down.,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14395/-1,M2M_CATALOG,null,1,null,direct,,,,2019-01-03T18:51Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14396/-1
2019-01-07T10:52Z,2.0,-97.0,15.0,295.0,S,True,2019-01-06T20:24:00-CME-001,2019-01-06T20:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/14402/-1,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,20.0,2019-01-07T17:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/14403/-1
